MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1920610	Actrt1	actin-related protein T1	X		regulation of smoothened signaling pathway			ISO	Q8TDG2 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		activin receptor signaling pathway			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		BMP signaling pathway			IBA	PTN002356032 	J:265628 	
MGI:87911	Acvr1	activin A receptor, type 1	2		BMP signaling pathway			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		BMP signaling pathway involved in heart development			IMP		J:103532 	
MGI:87911	Acvr1	activin A receptor, type 1	2		negative regulation of activin receptor signaling pathway			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		negative regulation of extrinsic apoptotic signaling pathway			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		negative regulation of signal transduction			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		pathway-restricted SMAD protein phosphorylation			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		positive regulation of pathway-restricted SMAD protein phosphorylation	regulates UniProtKB:Q62432,happens in UBERON:0003930		IMP		J:103532 	
MGI:87911	Acvr1	activin A receptor, type 1	2		positive regulation of pathway-restricted SMAD protein phosphorylation			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		transforming growth factor beta receptor signaling pathway			IBA	PTN000583838 	J:265628 	
MGI:87911	Acvr1	activin A receptor, type 1	2		transforming growth factor beta receptor signaling pathway			IDA		J:69633 	
MGI:87911	Acvr1	activin A receptor, type 1	2		transforming growth factor beta receptor signaling pathway			ISO	RGD:620200 	J:155856 	
MGI:87911	Acvr1	activin A receptor, type 1	2		transforming growth factor beta receptor signaling pathway			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		transforming growth factor beta receptor signaling pathway			TAS		J:77383 	
MGI:87911	Acvr1	activin A receptor, type 1	2		transmembrane receptor protein serine/threonine kinase signaling pathway			IEA	IPR000333 	J:72247 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		activin receptor signaling pathway			IBA	PTN001147434 	J:265628 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		activin receptor signaling pathway			IDA		J:106894 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		activin receptor signaling pathway			ISO	P36896 	J:164563 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		cell surface receptor signaling pathway			TAS		J:46637 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		extrinsic apoptotic signaling pathway			ISO	P36896 	J:164563 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		nodal signaling pathway			ISO	P36896 	J:164563 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		positive regulation of activin receptor signaling pathway			ISO	P36896 	J:164563 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		positive regulation of pathway-restricted SMAD protein phosphorylation			ISO	RGD:735207 	J:155856 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		regulation of signal transduction			IDA		J:127541 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		signal transduction			ISO	P36896 	J:164563 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		transmembrane receptor protein serine/threonine kinase signaling pathway			IEA	IPR000333 	J:72247 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		activin receptor signaling pathway			IBA	PTN001147434 	J:265628 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		nodal signaling pathway			ISO	Q8NER5 	J:164563 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		transforming growth factor beta receptor complex assembly			ISO	RGD:621789 	J:155856 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		transmembrane receptor protein serine/threonine kinase signaling pathway			IEA	IPR000333 	J:72247 	
MGI:102806	Acvr2a	activin receptor IIA	2		activin receptor signaling pathway			IBA	PTN001147373 	J:265628 	
MGI:102806	Acvr2a	activin receptor IIA	2		activin receptor signaling pathway			ISO	P27037 	J:164563 	
MGI:102806	Acvr2a	activin receptor IIA	2		BMP signaling pathway	happens in smooth muscle cell		IMP		J:123381 	
MGI:102806	Acvr2a	activin receptor IIA	2		BMP signaling pathway			IMP		J:229306 	
MGI:102806	Acvr2a	activin receptor IIA	2		BMP signaling pathway			ISO	P27037 	J:123381 J:164563 	
MGI:102806	Acvr2a	activin receptor IIA	2		positive regulation of activin receptor signaling pathway			ISO	P27037 	J:164563 	
MGI:102806	Acvr2a	activin receptor IIA	2		positive regulation of pathway-restricted SMAD protein phosphorylation			ISO	P27037 	J:164563 	
MGI:102806	Acvr2a	activin receptor IIA	2		regulation of signal transduction			IDA		J:127541 	
MGI:102806	Acvr2a	activin receptor IIA	2		transmembrane receptor protein serine/threonine kinase signaling pathway			IEA	IPR000333 	J:72247 	
MGI:87912	Acvr2b	activin receptor IIB	9		activin receptor signaling pathway			IBA	PTN001147373 	J:265628 	
MGI:87912	Acvr2b	activin receptor IIB	9		activin receptor signaling pathway			ISO	Q13705 	J:164563 	
MGI:87912	Acvr2b	activin receptor IIB	9		BMP signaling pathway			ISO	Q13705 	J:164563 	
MGI:87912	Acvr2b	activin receptor IIB	9		positive regulation of activin receptor signaling pathway			ISO	Q13705 	J:164563 	
MGI:87912	Acvr2b	activin receptor IIB	9		regulation of signal transduction			IDA		J:127541 	
MGI:87912	Acvr2b	activin receptor IIB	9		signal transduction			ISO	Q13705 	J:164563 	
MGI:87912	Acvr2b	activin receptor IIB	9		transmembrane receptor protein serine/threonine kinase signaling pathway			IEA	IPR000333 	J:72247 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		BMP signaling pathway			IBA	PTN002356032 	J:265628 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		BMP signaling pathway			IMP	MGI:3604490 	J:186473 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		BMP signaling pathway			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		positive regulation of BMP signaling pathway			IDA		J:164086 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		positive regulation of BMP signaling pathway			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		positive regulation of pathway-restricted SMAD protein phosphorylation			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		signal transduction			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		transforming growth factor beta receptor signaling pathway			IBA	PTN000583838 	J:265628 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		transforming growth factor beta receptor signaling pathway			IDA		J:86237 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		transforming growth factor beta receptor signaling pathway			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		transmembrane receptor protein serine/threonine kinase signaling pathway			IEA	IPR000333 	J:72247 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of adenosine receptor signaling pathway			IBA	PTN000150945 	J:265628 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of adenosine receptor signaling pathway			ISO	P00813 	J:164563 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of calcium-mediated signaling	regulates a function/process that happens in thymocyte		IMP		J:110739 	
MGI:87916	Ada	adenosine deaminase	2		positive regulation of T cell receptor signaling pathway	regulates a function/process that happens in thymocyte		IMP	MGI:1857117 MGI:2683027 	J:110739 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		positive regulation of MAP kinase activity	is a part of positive regulation of innate immune response		IDA		J:172936 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		positive regulation of protein kinase B signaling			IDA		J:172936 	
MGI:105376	Adam9	a disintegrin and metallopeptidase domain 9 (meltrin gamma)	8		activation of MAPKK activity			ISO	Q13443 	J:164563 	
MGI:105376	Adam9	a disintegrin and metallopeptidase domain 9 (meltrin gamma)	8		transforming growth factor beta receptor signaling pathway			IMP		J:143690 	
MGI:105376	Adam9	a disintegrin and metallopeptidase domain 9 (meltrin gamma)	8		transforming growth factor beta receptor signaling pathway			ISO	Q13443 	J:164563 	
MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	9		Notch signaling pathway			IBA	PTN005236519 	J:265628 	
MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	9		Notch signaling pathway			IMP		J:94943 	
MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	9		regulation of Notch signaling pathway			IMP		J:276422 	
MGI:1333882	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	3		integrin-mediated signaling pathway			ISO	Q13444 	J:164563 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		epidermal growth factor receptor signaling pathway			ISO	P78536 	J:164563 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		negative regulation of transforming growth factor beta receptor signaling pathway			ISO	P78536 	J:164563 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		Notch signaling pathway			IBA	PTN005236519 	J:265628 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		positive regulation of epidermal growth factor-activated receptor activity			ISO	P78536 	J:164563 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		positive regulation of ERK1 and ERK2 cascade			ISO	RGD:620404 	J:155856 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		positive regulation of transforming growth factor beta receptor signaling pathway			IMP		J:143805 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		positive regulation of tumor necrosis factor-mediated signaling pathway			ISO	P78536 	J:164563 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		receptor transactivation			ISO	RGD:620404 	J:155856 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		receptor transactivation			ISO	P78536 	J:164563 	
MGI:3045353	Adamts3	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3	5		positive regulation of vascular endothelial growth factor signaling pathway			ISO	O15072 	J:164563 	
MGI:2146046	Adamts12	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12	15		negative regulation of hepatocyte growth factor receptor signaling pathway			ISO	P58397 	J:164563 	
MGI:2660628	Adamts20	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20	15		positive regulation of signal transduction	regulates a function/process that happens in skin,regulates a function/process that happens in melanoblast		IMP	MGI:3766915 	J:133403 	
MGI:1925044	Adamtsl2	ADAMTS-like 2	2		negative regulation of transforming growth factor beta receptor signaling pathway			IMP		J:221347 	
MGI:1925044	Adamtsl2	ADAMTS-like 2	2		negative regulation of transforming growth factor beta receptor signaling pathway			ISO	Q86TH1 	J:164563 	
MGI:2663075	Adap2	ArfGAP with dual PH domains 2	11		inositol lipid-mediated signaling			ISO	Q9NPF8 	J:73065 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		negative regulation of type I interferon-mediated signaling pathway			IMP	MGI:3828307 	J:142338 	
MGI:99677	Adcy1	adenylate cyclase 1	11		adenylate cyclase-activating G protein-coupled receptor signaling pathway			IBA	PTN002899368 	J:265628 	
MGI:99677	Adcy1	adenylate cyclase 1	11		adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway			IBA	PTN000938101 	J:265628 	
MGI:99677	Adcy1	adenylate cyclase 1	11		intracellular signal transduction			IEA	IPR001054 IPR018297 	J:72247 	
MGI:99676	Adcy2	adenylate cyclase 2	13		adenylate cyclase-activating G protein-coupled receptor signaling pathway			IBA	PTN002899368 	J:265628 	
MGI:99676	Adcy2	adenylate cyclase 2	13		adenylate cyclase-activating G protein-coupled receptor signaling pathway			ISO	RGD:619965 	J:155856 	
MGI:99676	Adcy2	adenylate cyclase 2	13		adenylate cyclase-modulating G protein-coupled receptor signaling pathway			ISO	RGD:619965 	J:155856 	
MGI:99676	Adcy2	adenylate cyclase 2	13		adenylate cyclase-modulating G protein-coupled receptor signaling pathway			TAS		J:51838 	
MGI:99676	Adcy2	adenylate cyclase 2	13		cAMP-mediated signaling			ISO	RGD:619965 	J:155856 	
MGI:99676	Adcy2	adenylate cyclase 2	13		intracellular signal transduction			IEA	IPR001054 IPR018297 	J:72247 	
MGI:99675	Adcy3	adenylate cyclase 3	12		adenylate cyclase-activating G protein-coupled receptor signaling pathway			IBA	PTN002899368 	J:265628 	
MGI:99675	Adcy3	adenylate cyclase 3	12		adenylate cyclase-activating G protein-coupled receptor signaling pathway			IMP		J:64745 	
MGI:99675	Adcy3	adenylate cyclase 3	12		adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway			IBA	PTN000938101 	J:265628 	
MGI:99675	Adcy3	adenylate cyclase 3	12		intracellular signal transduction			IEA	IPR001054 IPR018297 	J:72247 	
MGI:99674	Adcy4	adenylate cyclase 4	14		adenylate cyclase-activating G protein-coupled receptor signaling pathway			IBA	PTN002899368 	J:265628 	
MGI:99674	Adcy4	adenylate cyclase 4	14		adenylate cyclase-modulating G protein-coupled receptor signaling pathway			IDA		J:51838 	
MGI:99674	Adcy4	adenylate cyclase 4	14		intracellular signal transduction			ISO	RGD:2034 	J:155856 	
MGI:99673	Adcy5	adenylate cyclase 5	16		adenosine receptor signaling pathway			IGI	MGI:99402 	J:79146 	
MGI:99673	Adcy5	adenylate cyclase 5	16		adenylate cyclase-activating dopamine receptor signaling pathway	regulates a function/process that happens in corpus striatum		IGI	MGI:99578 	J:79146 	
MGI:99673	Adcy5	adenylate cyclase 5	16		adenylate cyclase-activating G protein-coupled receptor signaling pathway			IBA	PTN002899368 	J:265628 	
