MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1929608	Aatf	apoptosis antagonizing transcription factor	11		negative regulation of apoptotic process			ISO	RGD:620685 	J:155856 	
MGI:1929608	Aatf	apoptosis antagonizing transcription factor	11		negative regulation of apoptotic process			ISO	Q9NY61 	J:164563 	
MGI:1929608	Aatf	apoptosis antagonizing transcription factor	11		negative regulation of apoptotic signaling pathway			IGI	MGI:1930187 	J:152660 	
MGI:1929608	Aatf	apoptosis antagonizing transcription factor	11		negative regulation of reactive oxygen species metabolic process			ISO	Q9NY61 	J:164563 	
MGI:1929608	Aatf	apoptosis antagonizing transcription factor	11		negative regulation of superoxide anion generation			ISO	Q9NY61 	J:164563 	
MGI:1197518	Aatk	apoptosis-associated tyrosine kinase	11		negative regulation of axon extension	regulates a function/process that happens in neuron of cerebral cortex	PR:000035700	IGI	MGI:101764 	J:184851 	
MGI:1197518	Aatk	apoptosis-associated tyrosine kinase	11		negative regulation of axon extension	regulates a function/process that happens in neuron of cerebral cortex	PR:000035700	IMP		J:184851 	
MGI:1197518	Aatk	apoptosis-associated tyrosine kinase	11		negative regulation of axon extension	regulates a function/process that happens in neuron of cerebral cortex		IMP	MGI:5428170 	J:184851 	
MGI:2443582	Abat	4-aminobutyrate aminotransferase	16		negative regulation of dopamine secretion			ISO	RGD:620948 	J:155856 	
MGI:2443582	Abat	4-aminobutyrate aminotransferase	16		negative regulation of platelet aggregation			ISO	RGD:620948 	J:155856 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of cholesterol esterification			ISO	RGD:620238 	J:155856 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of cholesterol esterification			ISO	Q9BZC7 	J:164563 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of low-density lipoprotein receptor activity	happens in neuron		IDA		J:180725 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of low-density lipoprotein receptor activity			ISO	RGD:620238 	J:155856 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of low-density lipoprotein receptor activity			ISO	Q9BZC7 	J:164563 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of phospholipid biosynthetic process			ISO	RGD:620238 	J:155856 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of phospholipid biosynthetic process			ISO	Q9BZC7 	J:164563 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of receptor-mediated endocytosis involved in cholesterol transport			ISO	Q9BZC7 	J:164563 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of sphingolipid biosynthetic process			ISO	RGD:620238 	J:155856 	
MGI:99606	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	2		negative regulation of sphingolipid biosynthetic process			ISO	Q9BZC7 	J:164563 	
MGI:2386607	Abca5	ATP-binding cassette, sub-family A (ABC1), member 5	11		negative regulation of macrophage derived foam cell differentiation			IMP		J:160341 	
MGI:1351646	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7	10		negative regulation of amyloid precursor protein biosynthetic process			IDA		J:206916 	
MGI:1351646	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7	10		negative regulation of amyloid-beta formation			IDA		J:206916 	
MGI:1351646	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7	10		negative regulation of amyloid-beta formation	happens in hippocampus region		IMP		J:196282 	
MGI:1351646	Abca7	ATP-binding cassette, sub-family A (ABC1), member 7	10		negative regulation of endocytosis			IMP		J:225870 	
MGI:97570	Abcb1a	ATP-binding cassette, sub-family B (MDR/TAP), member 1A	5		negative regulation of cell death			ISO	RGD:619951 	J:155856 	
MGI:102676	Abcc1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	16		negative regulation of cell death			ISO	RGD:3112 	J:155856 	
MGI:102676	Abcc1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	16		negative regulation of neuron death			ISO	RGD:3112 	J:155856 	
MGI:1352629	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	7		negative regulation of glial cell proliferation			ISO	RGD:3786 	J:155856 	
MGI:1352629	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	7		negative regulation of insulin secretion			ISO	RGD:3786 	J:155856 	
MGI:1352629	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	7		negative regulation of neuroblast migration			ISO	RGD:3786 	J:155856 	
MGI:1352629	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	7		negative regulation of neurogenesis			ISO	RGD:3786 	J:155856 	
MGI:1349215	Abcd1	ATP-binding cassette, sub-family D (ALD), member 1	X		negative regulation of reactive oxygen species biosynthetic process			IMP		J:146101 J:192378 J:234537 	
MGI:1349467	Abcd2	ATP-binding cassette, sub-family D (ALD), member 2	15		negative regulation of reactive oxygen species biosynthetic process			IMP		J:146101 	
MGI:1195458	Abce1	ATP-binding cassette, sub-family E (OABP), member 1	8		negative regulation of endoribonuclease activity			ISO	P61221 	J:164563 	
MGI:107704	Abcg1	ATP binding cassette subfamily G member 1	17		negative regulation of macrophage derived foam cell differentiation			IC	GO:0010888 	J:150920 	
MGI:1914344	Abhd2	abhydrolase domain containing 2	7		negative regulation of cell migration	regulates the movement of smooth muscle cell		IMP	MGI:3531515 	J:96209 	
MGI:1913332	Abhd6	abhydrolase domain containing 6	14		long-term synaptic depression	has the participant cerebral cortex		IMP		J:163762 	
MGI:1913332	Abhd6	abhydrolase domain containing 6	14		negative regulation of cell migration			IMP		J:163762 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of BMP signaling pathway	regulates a function/process that happens in duct epithelial cell		IMP	MGI:104738 	J:190763 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of cell-cell adhesion	regulates a function/process that happens in blood vessel endothelium		IGI	MGI:103178 MGI:87860 	J:211130 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of cellular senescence	regulates a function/process that happens in osteoblast		IGI	MGI:104738 	J:190763 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of endothelial cell apoptotic process			IGI	MGI:87860 	J:198786 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of ERK1 and ERK2 cascade	regulates a function/process that happens in duct epithelial cell		IMP	MGI:104738 	J:190763 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of I-kappaB kinase/NF-kappaB signaling			IMP	MGI:108086 	J:153689 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of mitotic cell cycle			IDA		J:32537 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of mitotic cell cycle			IGI	MGI:97874 MGI:98834 	J:32537 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of protein serine/threonine kinase activity			ISO	P00519 	J:164563 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		negative regulation of ubiquitin-protein transferase activity			ISO	P00519 	J:73065 	
MGI:87859	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	2		positive regulation of release of sequestered calcium ion into cytosol	happens in B cell		IGI	MGI:88319 	J:147102 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		negative regulation of cell-cell adhesion	regulates a function/process that happens in blood vessel endothelium		IGI	MGI:103178 MGI:87859 	J:211130 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		negative regulation of endothelial cell apoptotic process			IGI	MGI:87859 	J:198786 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		negative regulation of Rho protein signal transduction			IGI	MGI:1929494 	J:90071 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		negative regulation of Rho protein signal transduction	regulates a function/process that happens in hippocampal neuron,happens in hippocampal neuron		IGI	MGI:1929494 MGI:96602 	J:196653 	
MGI:87860	Abl2	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	1		negative regulation of Rho protein signal transduction			IGI	MGI:1929494 MGI:96610 	J:182501 	
MGI:107771	Abr	active BCR-related gene	11		negative regulation of cell migration	regulates a function/process that happens in bone marrow,regulates the movement of macrophage		IGI	MGI:88141 	J:118168 	
MGI:107771	Abr	active BCR-related gene	11		negative regulation of cellular extravasation			IMP		J:195022 	
MGI:107771	Abr	active BCR-related gene	11		negative regulation of neutrophil degranulation	regulates a function/process that happens in neutrophil		IGI	MGI:88141 	J:153997 	
MGI:1917931	Abraxas1	BRCA1 A complex subunit	5		signal transduction involved in G2 DNA damage checkpoint			ISO	Q6UWZ7 	J:164563 	
MGI:1926116	Abraxas2	BRISC complex subunit	7		negative regulation of apoptotic process			IMP		J:227379 	
MGI:1098623	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	18		negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway			ISO	P42765 	J:164563 	
MGI:2140940	Acacb	acetyl-Coenzyme A carboxylase beta	5		negative regulation of fatty acid beta-oxidation	happens in soleus,happens in hepatocyte		IMP		J:109697 	
MGI:2140940	Acacb	acetyl-Coenzyme A carboxylase beta	5		negative regulation of fatty acid beta-oxidation	happens in fat cell		IMP		J:96465 	
MGI:2140940	Acacb	acetyl-Coenzyme A carboxylase beta	5		negative regulation of fatty acid oxidation			IMP		J:68427 J:138207 	
MGI:87866	Acadl	acyl-Coenzyme A dehydrogenase, long-chain	1		negative regulation of fatty acid biosynthetic process			IMP		J:95532 	
MGI:87866	Acadl	acyl-Coenzyme A dehydrogenase, long-chain	1		negative regulation of fatty acid oxidation			IMP		J:95532 	
MGI:895149	Acadvl	acyl-Coenzyme A dehydrogenase, very long chain	11		negative regulation of fatty acid biosynthetic process			IMP		J:95532 	
MGI:895149	Acadvl	acyl-Coenzyme A dehydrogenase, very long chain	11		negative regulation of fatty acid oxidation			IMP		J:95532 	
MGI:99602	Acan	aggrecan	7		negative regulation of cell migration			ISO	RGD:68358 	J:155856 	
MGI:87873	Acd	adrenocortical dysplasia	8		negative regulation of telomere maintenance via telomerase			IBA	PTN001802536 	J:265628 	
MGI:87873	Acd	adrenocortical dysplasia	8		negative regulation of telomere maintenance via telomerase			ISO	Q96AP0 	J:164563 	
MGI:87874	Ace	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1	11		negative regulation of gap junction assembly	happens in heart left ventricle,happens in cardiac muscle cell		IMP		J:215922 	
MGI:1917258	Ace2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	X		negative regulation of ERK1 and ERK2 cascade			ISO	RGD:728890 	J:155856 	
MGI:1917258	Ace2	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	X		negative regulation of smooth muscle cell proliferation			ISO	RGD:728890 	J:155856 	
MGI:1920932	Acer2	alkaline ceramidase 2	4		negative regulation of cell adhesion mediated by integrin			ISO	Q5QJU3 	J:164563 	
MGI:1920932	Acer2	alkaline ceramidase 2	4		negative regulation of cell-matrix adhesion			ISO	Q5QJU3 	J:164563 	
MGI:1920932	Acer2	alkaline ceramidase 2	4		negative regulation of protein glycosylation in Golgi			ISO	Q5QJU3 	J:164563 	
MGI:1891824	Acin1	apoptotic chromatin condensation inducer 1	14		negative regulation of mRNA splicing, via spliceosome			ISO	Q9UKV3 	J:164563 	
MGI:109562	Ackr3	atypical chemokine receptor 3	1		negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage			ISO	P25106 	J:164563 	
MGI:2386323	Acmsd	amino carboxymuconate semialdehyde decarboxylase	1		negative regulation of quinolinate biosynthetic process			ISO	Q8TDX5 	J:164563 	
MGI:103206	Acod1	aconitate decarboxylase 1	14		negative regulation of toll-like receptor 2 signaling pathway			IMP		J:196955 	
MGI:103206	Acod1	aconitate decarboxylase 1	14		negative regulation of toll-like receptor 4 signaling pathway			IDA		J:196955 	
MGI:103206	Acod1	aconitate decarboxylase 1	14		tolerance induction to lipopolysaccharide			IDA		J:196955 	
MGI:103206	Acod1	aconitate decarboxylase 1	14		tolerance induction to lipopolysaccharide			ISO	A6NK06 	J:164563 	
MGI:1349396	Acot1	acyl-CoA thioesterase 1	12		negative regulation of cardiac muscle cell apoptotic process			ISO	RGD:70894 	J:155856 	
MGI:2158201	Acot8	acyl-CoA thioesterase 8	2		negative regulation of CD4 biosynthetic process			ISO	O14734 	J:164563 	
MGI:3644563	Acp4	acid phosphatase 4	7		negative regulation of ERBB4 signaling pathway			ISO	Q9BZG2 	J:164563 	
MGI:3644563	Acp4	acid phosphatase 4	7		negative regulation of neuron projection development			ISO	Q9BZG2 	J:164563 	
MGI:3644563	Acp4	acid phosphatase 4	7		negative regulation of protein processing			ISO	Q9BZG2 	J:164563 	
MGI:3644563	Acp4	acid phosphatase 4	7		peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity			ISO	Q9BZG2 	J:164563 	
MGI:87883	Acp5	acid phosphatase 5, tartrate resistant	9		negative regulation of nitric oxide biosynthetic process	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:2180086 	J:67213 	
MGI:87883	Acp5	acid phosphatase 5, tartrate resistant	9		negative regulation of superoxide anion generation	regulates a function/process that happens in peritoneal macrophage		IMP	MGI:2180086 	J:67213 	
MGI:87904	Actb	actin, beta	5		negative regulation of cyclin-dependent protein kinase activity	regulates UniProtKB:P49615		IC	GO:0032091 	J:144029 	
MGI:87905	Actc1	actin, alpha, cardiac muscle 1	2		negative regulation of apoptotic process			IMP	MGI:2180072 	J:102007 	
MGI:2137706	Actn1	actinin, alpha 1	12		negative regulation of cellular component movement			ISO	P12814 	J:164563 	
MGI:99678	Actn3	actinin alpha 3	19		negative regulation of calcineurin-NFAT signaling cascade	happens in muscle tissue		IMP		J:207120 	
MGI:99678	Actn3	actinin alpha 3	19		negative regulation of glycolytic process	happens at the same time as transition between fast and slow fiber		IMP		J:125639 	
MGI:99678	Actn3	actinin alpha 3	19		negative regulation of oxidative phosphorylation	happens in UBERON:0006908		IMP		J:133465 	
MGI:99678	Actn3	actinin alpha 3	19		negative regulation of oxidative phosphorylation	happens in muscle tissue		IMP		J:207120 	
MGI:1890773	Actn4	actinin alpha 4	7		negative regulation of cellular component movement			IDA		J:83911 	
MGI:1890773	Actn4	actinin alpha 4	7		negative regulation of substrate adhesion-dependent cell spreading			ISO	O43707 	J:164563 	
MGI:1921367	Actr3	ARP3 actin-related protein 3	1		negative regulation of axon extension			ISO	RGD:71024 	J:155856 	
MGI:1921367	Actr3	ARP3 actin-related protein 3	1		negative regulation of bleb assembly			ISO	RGD:71024 	J:155856 	
MGI:1920610	Actrt1	actin-related protein T1	X		negative regulation of transcription, DNA-templated			ISO	Q8TDG2 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		negative regulation of activin receptor signaling pathway			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		negative regulation of extrinsic apoptotic signaling pathway			ISO	Q04771 	J:164563 	
MGI:87911	Acvr1	activin A receptor, type 1	2		negative regulation of signal transduction			ISO	Q04771 	J:164563 	
MGI:1338944	Acvr1b	activin A receptor, type 1B	15		negative regulation of cell growth			ISO	P36896 	J:164563 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		negative regulation of chorionic trophoblast cell proliferation			ISO	Q8NER5 	J:164563 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		negative regulation of insulin secretion	regulates a function/process that happens in islets of Langerhans		IMP	MGI:3512292 	J:136342 	
MGI:2661081	Acvr1c	activin A receptor, type IC	2		negative regulation of trophoblast cell migration			ISO	Q8NER5 	J:164563 	
MGI:87912	Acvr2b	activin receptor IIB	9		negative regulation of transcription by RNA polymerase II			ISO	Q13705 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of blood vessel endothelial cell migration			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of cell adhesion			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of cell growth			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of cell migration			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of cell population proliferation			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of DNA biosynthetic process			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of endothelial cell differentiation			IDA		J:164086 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of endothelial cell migration			ISO	P37023 	J:164563 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of endothelial cell proliferation			IDA		J:164086 	
MGI:1338946	Acvrl1	activin A receptor, type II-like 1	15		negative regulation of focal adhesion assembly			ISO	P37023 	J:164563 	
MGI:87915	Ad	adult obesity and diabetes	7		negative regulation of cell population proliferation	regulates a function/process that happens in adipose tissue,regulates the proliferation of fat cell		IMP	MGI:87915 	J:6095 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of adenosine receptor signaling pathway			IBA	PTN000150945 	J:265628 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of adenosine receptor signaling pathway			ISO	P00813 	J:164563 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of apoptotic process			IMP		J:16960 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of apoptotic process	regulates a function/process that happens in small intestine epithelium		IMP	MGI:2155977 	J:26731 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of leukocyte migration	regulates a function/process that happens in lung		IGI	MGI:104847 	J:91943 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of leukocyte migration	regulates a function/process that happens in lung		IGI	MGI:99401 	J:95142 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of leukocyte migration	regulates a function/process that happens in lung		IMP	MGI:1857117 MGI:2683027 	J:91943 J:95142 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of mature B cell apoptotic process	regulates a function/process that happens in mature B cell		IMP	MGI:1857117 MGI:2683027 	J:106733 	
MGI:87916	Ada	adenosine deaminase	2		negative regulation of thymocyte apoptotic process	regulates a function/process that happens in thymocyte		IMP		J:115112 J:131709 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		negative regulation of neuron apoptotic process			IDA		J:89492 	
MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	7		negative regulation of thymocyte aggregation			NAS		J:165123 	
MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	9		negative regulation of cell adhesion			ISO	O14672 	J:164563 	
MGI:1333882	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	3		negative regulation of cell growth			ISO	Q13444 	J:164563 	
MGI:1333882	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	3		negative regulation of cell migration			ISO	Q13444 	J:164563 	
MGI:1333882	Adam15	a disintegrin and metallopeptidase domain 15 (metargidin)	3		negative regulation of cell-matrix adhesion			ISO	Q13444 	J:164563 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		negative regulation of apoptotic process			ISO	RGD:620404 	J:155856 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		negative regulation of neuron projection development			IGI	MGI:2443718 MGI:2679262 	J:227692 	
MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	12		negative regulation of transforming growth factor beta receptor signaling pathway			ISO	P78536 	J:164563 	
MGI:1347346	Adamts7	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7	9		negative regulation of chondrocyte differentiation			ISO	Q9UKP4 	J:164563 	
MGI:1916320	Adamts9	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9	6		negative regulation of endothelial cell migration	happens in brain microvascular endothelial cell	PR:E9PYV8	IMP		J:156090 	
MGI:2146046	Adamts12	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12	15		negative regulation of cellular response to hepatocyte growth factor stimulus			ISO	P58397 	J:164563 	
MGI:2146046	Adamts12	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12	15		negative regulation of cellular response to vascular endothelial growth factor stimulus			ISO	P58397 	J:164563 	
MGI:2146046	Adamts12	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12	15		negative regulation of chondrocyte differentiation			ISO	P58397 	J:164563 	
MGI:2146046	Adamts12	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 12	15		negative regulation of hepatocyte growth factor receptor signaling pathway			ISO	P58397 	J:164563 	
MGI:2442600	Adamts18	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18	8		negative regulation of platelet aggregation			IMP		J:149378 	
MGI:2442600	Adamts18	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18	8		negative regulation of platelet aggregation			ISO	Q8TE60 	J:73065 	
MGI:2660628	Adamts20	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20	15		negative regulation of apoptotic process	regulates a function/process that happens in skin,regulates a function/process that happens in melanoblast		IMP	MGI:3766915 	J:133403 	
MGI:1925044	Adamtsl2	ADAMTS-like 2	2		negative regulation of transforming growth factor beta receptor signaling pathway			IMP		J:221347 	
MGI:1925044	Adamtsl2	ADAMTS-like 2	2		negative regulation of transforming growth factor beta receptor signaling pathway			ISO	Q86TH1 	J:164563 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		negative regulation of apoptotic process	regulates a function/process that happens in liver,regulates a function/process that happens in hepatocyte		IMP	MGI:2176228 MGI:3032439 MGI:3032487 	J:87714 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		negative regulation of protein kinase activity by regulation of protein phosphorylation			IMP		J:189981 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		negative regulation of protein kinase activity by regulation of protein phosphorylation			ISO	P55265 	J:164563 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		negative regulation of RNA interference			IMP		J:96920 	
MGI:1889575	Adar	adenosine deaminase, RNA-specific	3		negative regulation of type I interferon-mediated signaling pathway			IMP	MGI:3828307 	J:142338 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		negative regulation of cell migration			ISO	P78563 	J:164563 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		negative regulation of cell population proliferation			ISO	P78563 	J:164563 	
MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	10		negative regulation of protein kinase activity by regulation of protein phosphorylation			ISO	P78563 	J:164563 	
MGI:1919363	Adck1	aarF domain containing kinase 1	12		negative regulation of mitochondrial fusion			ISO	Q86TW2 	J:164563 	
MGI:87917	Adcy6	adenylate cyclase 6	15		negative regulation of neuron projection development	happens in hippocampal neuron		IMP		J:178315 	
MGI:87917	Adcy6	adenylate cyclase 6	15		negative regulation of neuron projection development			ISO	RGD:2035 	J:155856 	
MGI:1341110	Adcy8	adenylate cyclase 8	15		positive regulation of long-term synaptic depression			IMP		J:63173 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		negative regulation of cell cycle			IDA		J:79998 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		negative regulation of glial cell proliferation			ISO	RGD:2037 	J:155856 	
MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	17		negative regulation of muscle cell apoptotic process			ISO	RGD:2037 	J:155856 	
MGI:108449	Adcyap1r1	adenylate cyclase activating polypeptide 1 receptor 1	6		negative regulation of cell death			ISO	RGD:2038 	J:155856 	
MGI:87918	Add1	adducin 1 (alpha)	5		barbed-end actin filament capping			IBA	PTN000072560 	J:265628 	
MGI:87918	Add1	adducin 1 (alpha)	5		barbed-end actin filament capping			ISO	P35611 	J:164563 	
MGI:87918	Add1	adducin 1 (alpha)	5		negative regulation of actin filament polymerization			ISO	RGD:2041 	J:155856 	
MGI:87919	Add2	adducin 2 (beta)	6		barbed-end actin filament capping			IBA	PTN000072560 	J:265628 	
MGI:87919	Add2	adducin 2 (beta)	6		barbed-end actin filament capping			ISO	P35612 	J:164563 	
MGI:1351615	Add3	adducin 3 (gamma)	19		barbed-end actin filament capping			IBA	PTN000072560 	J:265628 	
MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	8		negative regulation of vascular endothelial growth factor signaling pathway			IMP	MGI:4949903 	J:171226 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		negative regulation of endothelial cell migration			ISO	O14514 	J:164563 	
MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	15		negative regulation of protein ubiquitination			IMP		J:222100 	
MGI:2182928	Adgrf5	adhesion G protein-coupled receptor F5	17		negative regulation of macrophage activation	regulates a function/process that uses lung macrophage		IMP	MGI:5547987 	J:222167 	
